Count,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Service Count,Charge Category,Tenure Group,Avg Monthly Spend,High Value Customer,Family Customer,Long Term Customer,Internet User
1,United States,California,Salida,95368,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.7,386.5,0,4431,1,Low,Regular,20.34210526315789,0,0,0,0
1,United States,California,Sonora,95370,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,0,5233,4,High,Regular,84.12045454545455,1,0,0,1
1,United States,California,Stevinson,95374,Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,0,2968,3,High,New,86.95,0,0,0,1
1,United States,California,Tracy,95376,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,0,5191,5,Medium,Loyal,61.63709677419355,1,0,1,1
1,United States,California,Tuolumne,95379,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,0,2775,4,Medium,New,65.10000000000001,0,0,0,1
1,United States,California,Turlock,95380,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1686.15,0,5434,2,Low,Very Loyal,24.796323529411765,1,1,1,0
1,United States,California,Turlock,95382,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,6716.45,0,4606,9,High,Very Loyal,93.28402777777778,1,1,1,1
1,United States,California,Twain Harte,95383,Male,Yes,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,0,5896,9,High,Very Loyal,117.01268656716418,1,0,1,1
1,United States,California,Vernalis,95385,Female,No,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,0,5926,7,High,Very Loyal,103.94583333333334,1,0,1,1
1,United States,California,Winton,95388,Male,No,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50.0,2919.85,0,4704,5,Medium,Very Loyal,50.34224137931034,1,1,1,1
1,United States,California,Santa Rosa,95403,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,0,2664,1,Low,New,20.45,0,0,0,0
1,United States,California,Santa Rosa,95407,Female,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5,0,5707,1,Low,Loyal,19.39189189189189,1,0,1,0
1,United States,California,Santa Rosa,95409,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.95,253.8,0,2252,1,Low,Regular,19.523076923076925,0,0,0,0
1,United States,California,Albion,95410,Male,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,1110.05,0,3881,2,Low,Loyal,25.81511627906977,0,0,1,0
1,United States,California,Annapolis,95412,Female,No,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8,0,3909,7,Medium,New,58.13333333333333,0,0,0,1
1,United States,California,Boonville,95415,Male,No,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,0,4094,6,Medium,Very Loyal,54.76971830985916,0,0,1,1
1,United States,California,Caspar,95420,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,6843.15,0,5584,6,High,Very Loyal,95.04375,1,1,1,1
1,United States,California,Cazadero,95421,Female,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,0,4716,3,High,New,75.14999999999999,1,0,0,1
1,United States,California,Clearlake,95422,Male,No,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,0,2562,3,Medium,New,36.020833333333336,0,1,0,1
1,United States,California,Cloverdale,95425,Female,No,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,1742.45,0,4900,4,High,Regular,82.97380952380952,1,0,0,1
1,United States,California,Cobb,95426,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,0,4538,3,Medium,New,49.55833333333334,1,1,0,1
1,United States,California,Dos Rios,95429,Female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,0,3350,4,Medium,Loyal,56.843023255813954,0,0,1,1
1,United States,California,Duncans Mills,95430,Female,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.4,949.8,0,5070,2,Low,Loyal,27.13714285714285,1,1,1,0
1,United States,California,Elk,95432,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,5804,6,High,Loyal,92.8375,1,0,1,1
1,United States,California,Forestville,95436,Male,No,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,0,5380,7,Medium,Very Loyal,64.13365384615385,1,0,1,1
1,United States,California,Fort Bragg,95437,Male,No,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,0,4895,4,Medium,Loyal,62.8421875,1,0,1,1
1,United States,California,Fulton,95439,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,0,6107,7,Medium,Very Loyal,65.05972222222222,1,1,1,1
1,United States,California,Geyserville,95441,Male,No,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,2181.55,0,6087,4,Medium,Very Loyal,42.77549019607844,1,0,1,1
1,United States,California,Glen Ellen,95442,Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1303.25,0,6492,1,Low,Very Loyal,19.165441176470587,1,1,1,0
1,United States,California,Glenhaven,95443,Male,Yes,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.35,371.4,0,2560,4,Medium,New,46.425,0,0,0,1
1,United States,California,Graton,95444,Male,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,2409.9,0,4283,4,Medium,Very Loyal,49.18163265306123,0,0,1,1
1,United States,California,Gualala,95445,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.1,6155.4,0,4147,8,High,Very Loyal,85.49166666666666,0,0,1,1
1,United States,California,Hopland,95449,Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,0,4980,5,High,Very Loyal,86.42592592592592,1,0,1,1
1,United States,California,Kelseyville,95451,Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.05,5153.5,0,5905,6,High,Very Loyal,103.07,1,1,1,1
1,United States,California,Kenwood,95452,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,0,4216,9,High,Very Loyal,118.59202898550726,0,0,1,1
1,United States,California,Lakeport,95453,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0,3358,2,Medium,New,69.9,0,0,0,1
1,United States,California,Laytonville,95454,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,0,5748,6,High,Very Loyal,98.28529411764706,1,1,1,1
1,United States,California,Little River,95456,Male,No,No,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,1564.05,0,4288,4,Medium,Loyal,39.10125,0,0,1,1
1,United States,California,Lower Lake,95457,Male,No,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,755.6,0,5472,2,Low,Loyal,24.374193548387098,1,1,1,0
1,United States,California,Lucerne,95458,Female,Yes,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,0,4738,7,High,Loyal,105.00151515151516,1,0,1,1
1,United States,California,Manchester,95459,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.6,6292.7,0,5754,8,High,Very Loyal,114.41272727272728,1,0,1,1
1,United States,California,Mendocino,95460,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,1664.3,0,5440,2,Low,Very Loyal,24.475,1,1,1,0
1,United States,California,Middletown,95461,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,0,3713,1,Low,New,16.508333333333333,0,1,0,0
1,United States,California,Monte Rio,95462,Male,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.1,6045.9,0,6286,8,High,Very Loyal,85.15352112676055,1,0,1,1
1,United States,California,Navarro,95463,Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,0,3655,7,High,Loyal,102.70375,0,0,1,1
1,United States,California,Nice,95464,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.85,5980.75,0,5206,6,High,Very Loyal,93.44921875,1,1,1,1
1,United States,California,Occidental,95465,Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.2,0,4488,6,High,Very Loyal,95.15471698113208,0,0,1,1
1,United States,California,Potter Valley,95469,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.95,7114.25,0,4256,7,High,Very Loyal,98.80902777777776,0,0,1,1
1,United States,California,Redwood Valley,95470,Male,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,907.05,0,4006,1,Low,Loyal,19.718478260869563,0,0,1,0
1,United States,California,Rio Nido,95471,Male,No,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.6,973.95,0,2601,2,Low,Loyal,24.348750000000003,0,0,1,0
1,United States,California,Sebastopol,95472,Male,No,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,0,2716,5,Medium,New,50.47916666666666,0,0,0,1
1,United States,California,Sonoma,95476,Male,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,0,4990,3,High,New,73.50555555555555,1,0,0,1
1,United States,California,Ukiah,95482,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.9,0,6032,4,High,Very Loyal,80.7235294117647,1,1,1,1
1,United States,California,Upper Lake,95485,Male,No,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,0,5804,5,High,Very Loyal,91.72755102040816,1,1,1,1
1,United States,California,Willits,95490,Female,No,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,0,4835,5,Medium,Very Loyal,58.62053571428572,1,0,1,1
1,United States,California,Windsor,95492,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,55.7,0,4267,1,Low,New,13.925,0,0,0,0
1,United States,California,Witter Springs,95493,Male,No,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,1274.45,0,5969,5,Medium,Regular,63.7225,1,0,0,1
1,United States,California,Yorkville,95494,Female,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.25,493.95,0,5158,1,Low,Loyal,18.998076923076923,1,1,1,0
1,United States,California,Alderpoint,95511,Male,No,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5038.15,0,5787,6,High,Very Loyal,98.78725490196078,1,0,1,1
1,United States,California,Blocksburg,95514,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,0,3132,4,High,New,81.05,0,0,0,1
1,United States,California,Mckinleyville,95519,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.55,19.55,0,5537,1,Low,New,19.55,1,0,0,0
1,United States,California,Arcata,95521,Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,2793.55,0,3160,7,High,Loyal,103.46481481481482,0,1,1,1
1,United States,California,Blue Lake,95525,Male,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,0,5385,4,Medium,New,54.05416666666667,1,0,0,1
1,United States,California,Burnt Ranch,95527,Female,No,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,917.15,0,5854,2,Low,Loyal,26.975,1,1,1,0
1,United States,California,Carlotta,95528,Male,No,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,0,5428,5,Medium,Regular,56.12083333333334,1,0,1,1
1,United States,California,Ferndale,95536,Female,Yes,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,0,2056,3,Medium,Regular,48.05,0,0,0,1
1,United States,California,Fields Landing,95537,Male,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,0,6251,9,High,Very Loyal,111.20762711864408,1,0,1,1
1,United States,California,Fortuna,95540,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,5625,5,High,New,89.48333333333333,1,0,0,1
1,United States,California,Garberville,95542,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,0,6087,8,High,Very Loyal,112.88538461538462,1,1,1,1
1,United States,California,Honeydew,95545,Female,No,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,0,4617,9,High,Very Loyal,88.03474576271186,1,1,1,1
1,United States,California,Hoopa,95546,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,0,6412,7,Medium,Very Loyal,62.20625,1,1,1,1
1,United States,California,Kneeland,95549,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,0,2111,4,Medium,New,65.63333333333334,0,0,0,1
1,United States,California,Korbel,95550,Male,No,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,0,2378,2,Low,Regular,23.11578947368421,0,0,0,0
1,United States,California,Loleta,95551,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,0,3753,1,Low,New,19.5,0,0,0,0
1,United States,California,Mad River,95552,Male,No,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,0,5421,5,High,Regular,87.79791666666667,1,0,1,1
1,United States,California,Miranda,95553,Male,Yes,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.8,0,5521,4,Medium,Very Loyal,53.25964912280702,1,0,1,1
1,United States,California,Myers Flat,95554,Female,No,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1866.45,0,4118,2,Low,Very Loyal,25.922916666666666,0,0,1,0
1,United States,California,Orick,95555,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,0,4416,1,Low,Very Loyal,21.357462686567164,0,0,1,0
1,United States,California,Orleans,95556,Male,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,1071.6,0,4886,1,Low,Very Loyal,20.607692307692307,1,1,1,0
1,United States,California,Petrolia,95558,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,0,4444,9,High,Very Loyal,90.94577464788732,0,1,1,1
1,United States,California,Phillipsville,95559,Female,No,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.0,684.05,0,2244,2,Low,Loyal,26.309615384615384,0,0,1,0
1,United States,California,Redway,95560,Female,No,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,0,5723,9,High,Loyal,111.83,1,0,1,1
1,United States,California,Rio Dell,95562,Female,No,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,0,4318,2,Medium,Very Loyal,69.86545454545454,0,1,1,1
1,United States,California,Salyer,95563,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,0,3700,1,Low,Loyal,20.313636363636363,0,1,1,0
1,United States,California,Samoa,95564,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,0,6181,8,High,Very Loyal,109.44791666666669,1,0,1,1
1,United States,California,Scotia,95565,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,19.2,0,3383,1,Low,New,19.2,0,0,0,0
